brand;diagonal;old_price;new_price;product_code;name;url
Lenovo;23.8;4406;3868;WG00295977;Монітор Lenovo S24i-30 23,8 16:9 IPS РК монітор, 1920х1080, 4 мс, 100 Гц , 1xVGA/1xHDMI 1.4;https://nimpha.ua/295895-monitor-lenovo-s24i-30-238-16%3A9-ips-rk-monitor-1920kh1080-4-ms-100-gts--1xvga-1xhdmi-14
iiyama;27;5919;5735;WG00296096;Монітор iiyama XU2792HSU-B6 27 16:9 IPS РК, 1920х1080, 0.4 мс (MPRT),  100Гц, FreeSync, 1xHDMI/1xDP/4xUSB 3.2, SP 2x2;https://nimpha.ua/296010-monitor-iiyama-xu2792hsu-b6-27-169-ips-rk-1920kh1080-04-ms-mprt--100gts-freesync-1xhdmi-1xdp-4xusb-32-sp-2x2
iiyama;27;9111;9111;WG00296333;Монітор iiyama XUB2792QSU-B6 27 16:9 IPS Р, 2560х1440, 0.4 мс (MPRT),  100 Гц, FreeSync, 1xHDMI/1xDP/4xUSB 3.2, SP 2x2;https://nimpha.ua/296235-monitor-iiyama-xub2792qsu-b6-27-169-ips-r-2560kh1440-04-ms-mprt--100-gts-freesync-1xhdmi-1xdp-4xusb-32-sp-2x2
BenQ;27;68306;67851;WG00298413;Монітор BenQ (SW272U), 27, 4K IPS, 2хHDMI, DP, USB-C, HAS, USB-hub, MCR, Pivot, сірий;https://nimpha.ua/298180-monitor-benq-sw272u-27-4k-ips-2khhdmi-dp-usb-c-has-usb-hub-mcr-pivot-siriy
AOC;27;7031;7031;WG00303833;Монiтор AOC 27 27B3CF2;https://nimpha.ua/303728-monitor-aoc-27-27b3cf2
Lenovo;27;8999;8999;WG00304069;Монітор Lenovo Legion 27 R27fc-30 (67B6GAC1UA);https://nimpha.ua/303941-monitor-lenovo-legion-27-r27fc-30-67b6gac1ua
ASUS;27;24046;23898;WG00304081;Монітор Asus XG27UCS 27 IPS,3840*2160,160 Гц,USB-C;https://nimpha.ua/304007-monitor-asus-27-xg27ucs-90lm09s0-b01170
HP;27;7838;7787;WG00311290;Монітор 27 HP S5 527SW, IPS, 100Hz, VGA, 2xHDMI, білий;https://nimpha.ua/311399-monitor-27-hp-s5-527sw-ips-100hz-vga-2xhdmi-biliy
Philips;27;10484;10416;WG00312803;Монітор 27 Philips 27E1N1800AE, IPS, 4K UHD, 2xHDMI, DP, HAS, колонки, чорний;https://nimpha.ua/312849-monitor-27-philips-27e1n1800ae-ips-4k-uhd-2xhdmi-dp-has-kolonki-chorniy
Lenovo;27;100003;100003;WG00312879;Монітор Lenovo ThinkVision 27 IPS 3D, 3840х2160, 60 Гц, HDR,  2xHDMI 2.1/1xDP 1.4/1xUSB;https://nimpha.ua/312996-monitor-lenovo-thinkvision-27-ips-3d-3840kh2160-60-gts-hdr--2xhdmi-21-1xdp-14-1xusb
ASUS;27;21147;20989;WG00312915;Монітор Asus VG27AQML1A-W 27 IPS, 2560*1440, 260 Гц, білого  кольору;https://nimpha.ua/313037-monitor-igroviy-asus-vg27aqml1a-w-27-ips-25601440-260-gts-biliy
Lenovo;23.8;11008;11008;WG00319015;Монітор Lenovo LTP24q-30, 23.8, IPS, 2560x1440, 4 мс, 60 Гц, HDR10, 1xHDMI 2.0, 1xDP 1.4, 1xDP Out, 4xUSB 3.2;https://nimpha.ua/318670-monitor-lenovo-ltp24q-30-238-ips-2560x1440-4-ms-60-gts-hdr10-1xhdmi-20-1xdp-14-1xdp-out-4xusb-32
iiyama;23.8;5810;5810;WG00329218;Монітор iiyama 23.8 IPS РК, 1920х1080, 100Гц, 16:9, 1 мс (MPRT), Adaptive Sync, 1xHDMI 1.4, 1xDP 1.2, 2xUSB (XUB2497HSU-W2);https://nimpha.ua/329351-monitor-iiyama-238-ips-rk-1920kh1080-100gts-169-1-ms-mprt-adaptive-sync-1xhdmi-14-1xdp-12-2xusb-xub2497hsu-w2
Lenovo;27;22313;22313;WG00329235;Монітор Lenovo T27p-30 27 IPS РК, 3840x2160, 16:9, 4 мс, 1xHDMI 2.0, 1xDP 1.4, 1xUSB Type-C (до 90Вт), LAN, 4xUSB 3.2 (63A9GAT1EU);https://nimpha.ua/329383-monitor-lenovo-t27p-30-27-ips-rk-3840x2160-169-4-ms-1xhdmi-20-1xdp-14-1xusb-type-c-do-90vt-lan-4xusb-32-63a9gat1eu
GIGABYTE;27;11317;11293;WG00329256;Монітор ігровий GIGABYTE 27 SS IPS, 2560x1440 QHD, 180Hz, 1ms, 2xHDMI 2.1, 1xDP 1.4, USB-C, KVM (M27QA Gaming Monitor);https://nimpha.ua/329406-monitor-igroviy-gigabyte-27-ss-ips-2560x1440-qhd-180hz-1ms-2xhdmi-21-1xdp-14-usb-c-kvm-m27qa-gaming-monitor
BenQ;23.8;7822;7822;WG00329792;Монітор BENQ BL2486TC 23.8 IPS РК, 1920х1080, 100Гц, 16:9, 5 мс (GtG), 1xHDMI 1.4, 1xDP 1.2, 1xDP out, 1xUSB-C, Black (9H.LMMLB.QBE);https://nimpha.ua/329936-monitor-benq-bl2486tc-238-ips-rk-1920kh1080-100gts-169-5-ms-gtg-1xhdmi-14-1xdp-12-1xdp-out-1xusb-c-black-9hlmmlbqbe
Lenovo;27;16703;16703;WG00331041;Монітор Lenovo 27 16:9 IPS РК, 2560x1440, 4ms, 1xHDMI 1. 4/1xDP 1.2/2xUSB 3.1, камера/мікрофон/колонки 2х3В TIO27;https://nimpha.ua/331300-monitor-lenovo-27-169-ips-rk-2560x1440-4ms-1xhdmi-1-4-1xdp-12-2xusb-31-kamera-mikrofon-kolonki-2kh3v-tio27
Philips;23.8;6321;6169;WG00332717;Монітор ігровий Philips 24M2N3201A/00 23.8 IPS, 1920x1080, 180Гц, білий;https://nimpha.ua/333434-monitor-igroviy-philips-24m2n3201a-00-238-ips-1920x1080-180gts-biliy
Dell;24.07;11211;11051;WG00333749;Монітор Dell P2425E 24.1 IPS, 100Hz, Black/Silver (210-BMJF);https://nimpha.ua/334505-monitor-dell-p2425e-241-ips-100hz-black-silver-210-bmjf
Alienware;26.7;34409;34327;WG00339000;Монітор DELL AW2725DF 27 QD-OLED, 2560x1440, 360Hz, 0.03ms, FreeSync, Pivot, HDR TrueBlack 400, HDMI, 2xDP, USB (210-BLHH);https://nimpha.ua/339480-monitor-dell-aw2725df-27-qd-oled-2560x1440-360hz-003ms-freesync-pivot-hdr-trueblack-400-hdmi-2xdp-usb-210-blhh
2E;28;7999;7779;WG00364441;Монітор 2E 28 L2825B 2xHDMI, DP, IPS, NTSC 84%, 3840x2160, FreeSync;https://nimpha.ua/365068-monitor-2e-28-l2825b-2xhdmi-dp-ips-ntsc-84-3840x2160-freesync
;65;68229;68229;WG00370956;Дисплей інтерактивний iiyama TE6512MIS-B3AG, 65 IPS, UHD, 16:9, 24/7, 400кд/м2, Android 11, PureTouch-IR технологія;https://nimpha.ua/371543-displey-interaktivniy-iiyama-te6512mis-b3ag-65-ips-uhd-169-24-7-400kd-m2-android-11-puretouch-ir-tekhnologiya
;43;27669;27669;WG00370947;Дисплей iiyama LH4364UHS-B1AG, 42.5 VA, 3840х2160, 16:9, 500кд/м2, 24/7, Android 14, 2xHDMI/1xUSB-C/2xUSB 2.0;https://nimpha.ua/371586-displey-iiyama-lh4364uhs-b1ag-425-va-3840kh2160-169-500kd-m2-24-7-android-14-2xhdmi-1xusb-c-2xusb-20
ViewSonic;23.8;7799;7769;WG00370912;Монітор ігровий ViewSonic VX2479A-HD-PRO, 23.8 IPS, 1920х1080, 16:9, 240Гц, 1мс (MPRT), FreeSync, HDR10, 2xHDMI 1.4/1xDP;https://nimpha.ua/371630-monitor-igroviy-viewsonic-vx2479a-hd-pro-238-ips-1920kh1080-169-240gts-1ms-mprt-freesync-hdr10-2xhdmi-14-1xdp
GIGABYTE;31.5;41769;41669;WG00370978;Монiтор iгровий Gigabyte MO32U Gaming Monitor, 31.5 OLED, 3840x2160, 165Hz, 0.03мс (GTG), KVM, 2xHDMI 2.1/1xDP 1.4;https://nimpha.ua/371672-monitor-igroviy-gigabyte-mo32u-gaming-monitor-315-oled-3840x2160-165hz-003ms-gtg-kvm-2xhdmi-21-1xdp-14
iiyama;34;17126;17126;WG00370942;Монітор iiyama GCB3484WQSU-B1, 34 VA, вигнутий, 21:9, 0.4мс (MPRT), 180Гц, Adaptive Sync, HDR, 2xHDMI 2.0/1xDP 1.4;https://nimpha.ua/371714-monitor-iiyama-gcb3484wqsu-b1-34-va-vignutiy-219-04ms-mprt-180gts-adaptive-sync-hdr-2xhdmi-20-1xdp-14
Philips;27;10059;10059;WG00371309;Монітор Philips 27B2G5200/00, 27 IPS, 1920x1080, 100Гц, VGA/HDMI/DP/USB;https://nimpha.ua/372044-monitor-philips-27b2g5200-00-27-ips-1920x1080-100gts-vga-hdmi-dp-usb
Samsung;27;31999;29999;WG00371334;Монітор ігровий Samsung LS27DG612SIXCI, 27 OLED, 2560x1440, 240Гц;https://nimpha.ua/372190-monitor-igroviy-samsung-ls27dg612sixci-27-oled-2560x1440-240gts
AOC;32;42611;40681;WG00373140;Монітор AOC AG326UD, 31.5 QD-OLED, UHD 4K, 165Гц, 0.03мс, 2xHDMI/DP/USB-hub, HAS, Pivot, чорний;https://nimpha.ua/373656-monitor-aoc-ag326ud-315-qd-oled-uhd-4k-165gts-003ms-2xhdmi-dp-usb-hub-has-pivot-chorniy
AOC;27;8505;8280;WG00373145;Монітор AOC Q27G4XN, 27 VA, QHD 2K, 180Гц, 0.5мс, 2хHDMI/DP, HAS, Pivot, чорно-сірий;https://nimpha.ua/373813-monitor-aoc-q27g4xn-27-va-qhd-2k-180gts-05ms-2khhdmi-dp-has-pivot-chorno-siriy
Philips;21.5;4949;4949;WG00158422;Монітор Philips V-line 223V7QDSB/00;https://nimpha.ua/176091-monitor-215%E2%80%9C-philips-223v7qdsb-00
ASUS;34;24999;14444;WG00196472;Монітор Asus VG34VQL1B 34 VA,3440*1440,165 Гц;https://nimpha.ua/208045-monitor-asus-tuf-gaming-vg34vql1b-90lm06f0-b01170
Lenovo;23.8;14323;14323;WG00216709;Монітор Lenovo ThinkVision T24t-20 (62C5GAT1UA);https://nimpha.ua/220624-monitor-lenovo-thinkvision-t24t-20-62c5gat1ua
AOC;34;15838;15290;WG00233699;Монітор 34 AOC CU34V5C/BK, WQHD, VA, 100Гц, 1 мс, вигнутий, HDMI, DP, USB-C, USB-hub, колонки, чорний;https://nimpha.ua/234689-monitor-34-aoc-cu34v5c-bk-wqhd-va-100gts-1-ms-vignutiy-hdmi-dp-usb-c-usb-hub-kolonki-chorniy
ASUS;27;12859;12859;WG00237265;Монітор Asus 27 ProArt PA278QV DVI, HDMI, mDP, DP, 4xUSB, MM, IPS, 2560x1440, 75Hz, sRGB 100%, AdaptiveSync, Pivot;https://nimpha.ua/238263-monitor-lcd-27-asus-proart-pa278qv-dvi-hdmi-mdp-dp-4xusb-mm-ips-2560x1440-75hz-100srgb-adaptivesync-pivot
ASUS;27;9289;9267;WG00240652;Монітор Asus VG27AQA1A 27 VA,2560*1440,170 Гц;https://nimpha.ua/241639-monitor-asus-27-tuf-gaming-vg27aqa1a-2xhdmi-dp-mm-va-2560x1440-170hz-1ms-freesync-hdr10
Alienware;27;19571;17537;WG00253690;Монітор DELL 27 AW2724DM HDMI, 2xDP, USB, Fast IPS, 2560x1440, 180Hz, 1ms, sRGB 100%, G-SYNC, FreeSync, Pivot, HDR600;https://nimpha.ua/254453-monitor-dell-27-aw2724dm-hdmi-2xdp-usb-fast-ips-2560x1440-180hz-1ms-srgb-100-g-sync-freesync-pivot-hdr600
MSI;27;5168;4918;WG00253768;Монітор MSI 27 PRO MP273AW MSI;https://nimpha.ua/254543-monitor-msi-27-pro-mp273aw-msi
Philips;48.9;49060;48734;WG00258258;Монітор TFT 49 Philips 49M2C8900, OLED, DQHD, 240Hz, 0.03ms, 2хHDMI, DP, USB-C, USB-hub, HAS,колонки, білий;https://nimpha.ua/258905-monitor-tft-49-philips-49m2c8900-oled-dqhd-240hz-003ms-2khhdmi-dp-usb-c-usb-hub-haskolonki-biliy
HP;23.8;4850;4820;WG00258259;Монітор TFT 23.8 HP P24h G5, IPS, HDMI, DP, VGA, HAS, колонки, чорний;https://nimpha.ua/259026-monitor-tft-238-hp-p24h-g5-ips-hdmi-dp-vga-has-kolonki-chorniy
Acer;23.8;4399;4199;WG00268970;Монітор Acer RS242Ybpamix 23.8 IPS,1920*1080,100 Гц,VGA,HDMI,аудіо  2W*2;https://nimpha.ua/268953-monitor-acer-24-rs242ybpamix-black-umqr2ee013
Acer;21.5;3749;3328;WG00282513;Монітор Acer EK220QE3BI 21.5 IPS,100 Гц,VGA,HDMI;https://nimpha.ua/282403-monitor-acer-215-ek220qe3bi-d-sub-hdmi-ips-100hz-1ms
ASUS;23.8;12963;12963;WG00282536;Монітор Asus 24.1 ProArt PA247CV HDMI, 2xDP, USB-C, 4xUSB, MM, IPS, 75Hz, sRGB 100%, Pivot;https://nimpha.ua/282489-monitor-asus-241-proart-pa247cv-hdmi-2xdp-usb-c-4xusb-mm-ips-75hz-srgb-100-pivot
MSI;27;7899;7869;WG00287118;Монітор 27 IPS MODERN MD2712PW MSI;https://nimpha.ua/287386-monitor-27-ips-modern-md2712pw-msi
Lenovo;23.8;10751;10725;WG00295329;Монітор Lenovo P24q-30 23.8 16:9 IPS РК, 2560х1440, 4 мс, 60 Гц, HDR10, 1xHDMI 2.0/1xDP 1.4/1xDP Out/4xUSB 3.2, LT P24q-30;https://nimpha.ua/295262-monitor-lenovo-p24q-30-238-16%3A9-ips-rk-2560kh1440-4-ms-60-gts-hdr10-1xhdmi-20-1xdp-14-1xdp-out-4xusb-32-lt-p24q-30
ViewSonic;27;4799;4524;WG00296003;Монітор ViewSonic VA2715-H 27 16:9 SuperClear VA РК, 1920х1080, 75 Г ц, 5 мс (GtG), FreeSync, 1xVGA/1xHDMI 1.4;https://nimpha.ua/295920-monitor-viewsonic-va2715-h-27-169-superclear-va-rk-1920kh1080-75-g-ts-5-ms-gtg-freesync-1xvga-1xhdmi-14
Philips;34;25611;25611;WG00296152;Монітор вигнутий Philips 346P1CRH/00 VA 34,3440*1440,100Гц;https://nimpha.ua/296060-monitor-vignutiy-philips-346p1crh-00-va-3434401440100gts
Acer;27;9415;9094;WG00296352;Монiтор ACER TFT 27 XZ270UPbmiiphx (UM.HX0EE.P15) VA Curved QHD 165Hz 2*HDMI DP Height MM Black;https://nimpha.ua/296249-monitor-acer-tft-27-xz270upbmiiphx-umhx0eep15-va-curved-qhd-165hz-2hdmi-dp-height-mm-black
Acer;23.8;3999;3999;WG00299547;Монітор ACER SA242YEWI (UM.QS2EE.E09);https://nimpha.ua/299423-monitor-acer-sa242yewi-umqs2eee09
AOC;23.8;3557;3515;WG00303831;Монiтор AOC 23.8 24B3HA2;https://nimpha.ua/303793-monitor-aoc-238-24b3ha2
Philips;27;7314;6919;WG00311276;Монітор 27 Philips 27M2N3500NL, VA, 180 Гц, 0,5мс, 2хHDMI, DP, чорно-сірий;https://nimpha.ua/311234-monitor-27-philips-27m2n3500nl-va-180-gts-05ms-2khhdmi-dp-chorno-siriy
Philips;23.8;5777;5638;WG00312801;Монітор 23.8 Philips 24M2N3200A, IPS, 180Гц, 0,5 мс, 2xHDMI, DP, HAS, Pivot, колонки, чорно-сірий;https://nimpha.ua/312766-monitor-238-philips-24m2n3200a-ips-180gts-05-ms-2xhdmi-dp-has-pivot-kolonki-chorno-siriy
iiyama;27;6876;6876;WG00312887;Монітор iiyama G2770HSU-B6 27 IPS, ігровий, 1920х1080, 0,2 мс, 180 Гц, Adaptive Sync, 1xHDMI 1.4/1xDP;https://nimpha.ua/312992-monitor-iiyama-g2770hsu-b6-27-ips-igroviy-1920kh1080-02-ms-180-gts-adaptive-sync-1xhdmi-14-1xdp
ViewSonic;27;11126;7999;WG00312914;Монітор ViewSonic VG2709-2K-MHD-2 27 IPS, 2560х1440, 100 Гц, 4 мс, HDMI 2.0,DisplayPort, колонки;https://nimpha.ua/313034-monitor-viewsonic-vg2709-2k-mhd-2-27-ips-2560kh1440-100-gts-4-ms-hdmi-20displayport-kolonki
Acer;31.5;7799;7443;WG00318023;Монітор Acer EB321HQAbi 31.5 IPS,1920*1080,60 Гц,VGA,DVI;https://nimpha.ua/318211-monitor-acer-eb321hqabi-315-ips1920108060-gtsvgadvi
MSI;49;45295;45113;WG00328915;Монітор MSI 49 OLED (MPG 491CQP QD-OLED);https://nimpha.ua/329090-monitor-msi-49-oled-mpg-491cqp-qd-oled
iiyama;27;11627;11627;WG00329229;Монітор iiyama 27 IPS РК, 2560х1440, 100Гц, 16:9, 1 мс (MPRT), Adaptive Sync, 1xHDMI 1.4, 1xDP 1.2, 1xDP out (XUB2797QSN-W2);https://nimpha.ua/329374-monitor-iiyama-27-ips-rk-2560kh1440-100gts-169-1-ms-mprt-adaptive-sync-1xhdmi-14-1xdp-12-1xdp-out-xub2797qsn-w2
iiyama;23.8;4716;4716;WG00329220;Монітор ігровий iiyama 23.8 IPS РК, 1920х1080, 100Гц, 16:9, 1 мс (MPRT),  Adaptive Sync, 1xHDMI 1.4, 1xDP (G2445HSU-B2);https://nimpha.ua/329403-monitor-igroviy-iiyama-238-ips-rk-1920kh1080-100gts-169-1-ms-mprt--adaptive-sync-1xhdmi-14-1xdp-g2445hsu-b2
ASUS;24.5;24499;23301;WG00329498;Монітор ігровий Asus XG259QNS 24.5 IPS, 1920x1080, 380Гц (90LM09M0-B01370);https://nimpha.ua/329646-monitor-igroviy-asus-xg259qns-245-ips-1920x1080-380gts-90lm09m0-b01370
AOC;31.5;11266;10903;WG00330700;Монітор AOC CQ32G4VE 31.5 VA, QHD, 180Гц, 0.5 мс, вигнутий, 2хHDMI, DP, чорно-сірий;https://nimpha.ua/331197-monitor-aoc-cq32g4ve-315-va-qhd-180gts-05-ms-vignutiy-2khhdmi-dp-chorno-siriy
Samsung;24;3899;3899;WG00332716;Монітор Samsung LS24D360GAIXCI 24 VA, вигнутий, 1920x1080, 100Гц, VGA, HDMI;https://nimpha.ua/333359-monitor-samsung-ls24d360gaixci-24-va-vignutiy-1920x1080-100gts-vga-hdmi
Dell;21.5;6639;6623;WG00333753;Монітор Dell P2225H 21.5 IPS, 100Hz, Black (210-BMHD);https://nimpha.ua/334345-monitor-dell-p2225h-215-ips-100hz-black-210-bmhd
2E;31.5;7999;7899;WG00337866;Монітор 2E D3224B 31.5 IPS, 2560x1440, 75Hz, 5ms, FreeSync, 2xHDMI/DP (2E-D3224B-01.UA);https://nimpha.ua/338476-monitor-2e-d3224b-315-ips-2560x1440-75hz-5ms-freesync-2xhdmi-dp-2e-d3224b-01ua
Samsung;27;6999;6799;WG00343994;Монітор ігровий Samsung VA 27,1920*1080,180 Гц,HDMI,DP LS27DG300EIXCI;https://nimpha.ua/344538-monitor-igroviy-samsung-va-2719201080180-gtshdmidp-ls27dg300eixci
;75;114429;114429;WG00370965;Дисплей інтерактивний iiyama TE7514MIS-B2AGAX, 75 VA, 3840х2160, 16:9, PureTouch-IR+, 24/7, 435кд/м2, Android 13;https://nimpha.ua/371538-displey-interaktivniy-iiyama-te7514mis-b2agax-75-va-3840kh2160-169-puretouch-ir-24-7-435kd-m2-android-13
iiyama;19;6589;6302;WG00370898;Монітор iiyama E1980S-B1, 19 TN, 1280х1024, 5:4, 3мс (GTG), 250кд/м2, 75Гц, 1xHDMI/1xDP, SP 2x2Вт;https://nimpha.ua/371575-monitor-iiyama-e1980s-b1-19-tn-1280kh1024-54-3ms-gtg-250kd-m2-75gts-1xhdmi-1xdp-sp-2x2vt
iiyama;19;6919;6919;WG00370900;Монітор iiyama B1980S-W1, 19 TN, 1280х1024, 5:4, 3мс (GTG), 250кд/м2, 75Гц, 1xHDMI/1xDP, SP 2x2Вт, HAS, білий;https://nimpha.ua/371624-monitor-iiyama-b1980s-w1-19-tn-1280kh1024-54-3ms-gtg-250kd-m2-75gts-1xhdmi-1xdp-sp-2x2vt-has-biliy
;65;49889;49889;WG00370955;Дисплей iiyama LH6564UHS-B1AG, 64.5 VA, 3840х2160, 16:9, 500кд/м2, 24/7, Android 14, 2xHDMI/1xUSB-C/2xUSB 2.0;https://nimpha.ua/371659-displey-iiyama-lh6564uhs-b1ag-645-va-3840kh2160-169-500kd-m2-24-7-android-14-2xhdmi-1xusb-c-2xusb-20
BenQ;75;80369;79869;WG00370962;Дисплей інтерактивний BenQ RE7504, 75 IPS, UHD, 16:9, 18/7, 450кд/м2, Android 13, 32GB, Precision IR, чорний (9H.F9FTK.DE4);https://nimpha.ua/371709-displey-interaktivniy-benq-re7504-75-ips-uhd-169-18-7-450kd-m2-android-13-32gb-precision-ir-chorniy-9hf9ftkde4
Philips;23.8;10057;9704;WG00371307;Монітор Philips 24B2G5200/00, 23.8 IPS, 1920x1080, 100Гц;https://nimpha.ua/371960-monitor-philips-24b2g5200-00-238-ips-1920x1080-100gts
Acer;31.5;12585;12306;WG00371330;Монітор ігровий Acer XV320QUM3BMIIPHX, 31.5 IPS, 2560x1440, 180Гц (UM.JX0EE.303);https://nimpha.ua/372098-monitor-igroviy-acer-xv320qum3bmiiphx-315-ips-2560x1440-180gts-umjx0ee303
ASUS;27;4905;4905;WG00371311;Монітор Asus VA279HG, 27 IPS, 1920x1080, 120Гц, VGA/HDMI (90LM04J1-B02371);https://nimpha.ua/372234-monitor-asus-va279hg-27-ips-1920x1080-120gts-vga-hdmi-90lm04j1-b02371
HP;7;11424;11255;WG00373127;Монітор HP S7 Pro 724pf, 23.8 IPS, HDMI/DP, HAS, Pivot, чорно-сріблястий (8X530AA);https://nimpha.ua/373708-monitor-hp-s7-pro-724pf-238-ips-hdmi-dp-has-pivot-chorno-sriblyastiy-8x530aa
Philips;24;3780;3674;WG00373118;Монітор Philips 24E2N1110/00, 23.8 IPS, 120Гц, VGA/HDMI, чорний;https://nimpha.ua/373982-monitor-philips-24e2n1110-00-238-ips-120gts-vga-hdmi-chorniy
AOC;32;42611;40681;WG00373140;Монітор AOC AG326UD, 31.5 QD-OLED, UHD 4K, 165Гц, 0.03мс, 2xHDMI/DP/USB-hub, HAS, Pivot, чорний;https://nimpha.ua/373656-monitor-aoc-ag326ud-315-qd-oled-uhd-4k-165gts-003ms-2xhdmi-dp-usb-hub-has-pivot-chorniy
AOC;27;8505;8280;WG00373145;Монітор AOC Q27G4XN, 27 VA, QHD 2K, 180Гц, 0.5мс, 2хHDMI/DP, HAS, Pivot, чорно-сірий;https://nimpha.ua/373813-monitor-aoc-q27g4xn-27-va-qhd-2k-180gts-05ms-2khhdmi-dp-has-pivot-chorno-siriy
Philips;21.5;4949;4949;WG00158422;Монітор Philips V-line 223V7QDSB/00;https://nimpha.ua/176091-monitor-215%E2%80%9C-philips-223v7qdsb-00
ASUS;34;24999;14444;WG00196472;Монітор Asus VG34VQL1B 34 VA,3440*1440,165 Гц;https://nimpha.ua/208045-monitor-asus-tuf-gaming-vg34vql1b-90lm06f0-b01170
Lenovo;23.8;14323;14323;WG00216709;Монітор Lenovo ThinkVision T24t-20 (62C5GAT1UA);https://nimpha.ua/220624-monitor-lenovo-thinkvision-t24t-20-62c5gat1ua
AOC;34;15838;15290;WG00233699;Монітор 34 AOC CU34V5C/BK, WQHD, VA, 100Гц, 1 мс, вигнутий, HDMI, DP, USB-C, USB-hub, колонки, чорний;https://nimpha.ua/234689-monitor-34-aoc-cu34v5c-bk-wqhd-va-100gts-1-ms-vignutiy-hdmi-dp-usb-c-usb-hub-kolonki-chorniy
ASUS;27;12859;12859;WG00237265;Монітор Asus 27 ProArt PA278QV DVI, HDMI, mDP, DP, 4xUSB, MM, IPS, 2560x1440, 75Hz, sRGB 100%, AdaptiveSync, Pivot;https://nimpha.ua/238263-monitor-lcd-27-asus-proart-pa278qv-dvi-hdmi-mdp-dp-4xusb-mm-ips-2560x1440-75hz-100srgb-adaptivesync-pivot
ASUS;27;9289;9267;WG00240652;Монітор Asus VG27AQA1A 27 VA,2560*1440,170 Гц;https://nimpha.ua/241639-monitor-asus-27-tuf-gaming-vg27aqa1a-2xhdmi-dp-mm-va-2560x1440-170hz-1ms-freesync-hdr10
Alienware;27;19571;17537;WG00253690;Монітор DELL 27 AW2724DM HDMI, 2xDP, USB, Fast IPS, 2560x1440, 180Hz, 1ms, sRGB 100%, G-SYNC, FreeSync, Pivot, HDR600;https://nimpha.ua/254453-monitor-dell-27-aw2724dm-hdmi-2xdp-usb-fast-ips-2560x1440-180hz-1ms-srgb-100-g-sync-freesync-pivot-hdr600
MSI;27;5168;4918;WG00253768;Монітор MSI 27 PRO MP273AW MSI;https://nimpha.ua/254543-monitor-msi-27-pro-mp273aw-msi
Philips;48.9;49060;48734;WG00258258;Монітор TFT 49 Philips 49M2C8900, OLED, DQHD, 240Hz, 0.03ms, 2хHDMI, DP, USB-C, USB-hub, HAS,колонки, білий;https://nimpha.ua/258905-monitor-tft-49-philips-49m2c8900-oled-dqhd-240hz-003ms-2khhdmi-dp-usb-c-usb-hub-haskolonki-biliy
HP;23.8;4850;4820;WG00258259;Монітор TFT 23.8 HP P24h G5, IPS, HDMI, DP, VGA, HAS, колонки, чорний;https://nimpha.ua/259026-monitor-tft-238-hp-p24h-g5-ips-hdmi-dp-vga-has-kolonki-chorniy
Acer;23.8;4399;4199;WG00268970;Монітор Acer RS242Ybpamix 23.8 IPS,1920*1080,100 Гц,VGA,HDMI,аудіо  2W*2;https://nimpha.ua/268953-monitor-acer-24-rs242ybpamix-black-umqr2ee013
Acer;21.5;3749;3328;WG00282513;Монітор Acer EK220QE3BI 21.5 IPS,100 Гц,VGA,HDMI;https://nimpha.ua/282403-monitor-acer-215-ek220qe3bi-d-sub-hdmi-ips-100hz-1ms
ASUS;23.8;12963;12963;WG00282536;Монітор Asus 24.1 ProArt PA247CV HDMI, 2xDP, USB-C, 4xUSB, MM, IPS, 75Hz, sRGB 100%, Pivot;https://nimpha.ua/282489-monitor-asus-241-proart-pa247cv-hdmi-2xdp-usb-c-4xusb-mm-ips-75hz-srgb-100-pivot
MSI;27;7899;7869;WG00287118;Монітор 27 IPS MODERN MD2712PW MSI;https://nimpha.ua/287386-monitor-27-ips-modern-md2712pw-msi
Lenovo;23.8;10751;10725;WG00295329;Монітор Lenovo P24q-30 23.8 16:9 IPS РК, 2560х1440, 4 мс, 60 Гц, HDR10, 1xHDMI 2.0/1xDP 1.4/1xDP Out/4xUSB 3.2, LT P24q-30;https://nimpha.ua/295262-monitor-lenovo-p24q-30-238-16%3A9-ips-rk-2560kh1440-4-ms-60-gts-hdr10-1xhdmi-20-1xdp-14-1xdp-out-4xusb-32-lt-p24q-30
ViewSonic;27;4799;4524;WG00296003;Монітор ViewSonic VA2715-H 27 16:9 SuperClear VA РК, 1920х1080, 75 Г ц, 5 мс (GtG), FreeSync, 1xVGA/1xHDMI 1.4;https://nimpha.ua/295920-monitor-viewsonic-va2715-h-27-169-superclear-va-rk-1920kh1080-75-g-ts-5-ms-gtg-freesync-1xvga-1xhdmi-14
Philips;34;25611;25611;WG00296152;Монітор вигнутий Philips 346P1CRH/00 VA 34,3440*1440,100Гц;https://nimpha.ua/296060-monitor-vignutiy-philips-346p1crh-00-va-3434401440100gts
Acer;27;9415;9094;WG00296352;Монiтор ACER TFT 27 XZ270UPbmiiphx (UM.HX0EE.P15) VA Curved QHD 165Hz 2*HDMI DP Height MM Black;https://nimpha.ua/296249-monitor-acer-tft-27-xz270upbmiiphx-umhx0eep15-va-curved-qhd-165hz-2hdmi-dp-height-mm-black
Acer;23.8;3999;3999;WG00299547;Монітор ACER SA242YEWI (UM.QS2EE.E09);https://nimpha.ua/299423-monitor-acer-sa242yewi-umqs2eee09
